City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Key West,East,3/1/1933,0:00,1.34,1.021,0.739,0.081,0.08,-0.57,-0.799,-1.059,0
Key West,East,4/1/1933,0:00,1.842,1.34,1.031,0.391,0.391,-0.248,-0.57,-1.361,0
Key West,East,5/1/1933,0:00,2.042,1.422,1.1,0.48,0.46,-0.17,-0.488,-1.16,0
Key West,East,6/1/1933,0:00,2.34,1.55,1.212,0.561,0.562,-0.078,-0.36,-0.96,0
Key West,East,7/1/1933,0:00,2.14,1.481,1.12,0.461,0.46,-0.189,-0.419,-1.059,0
Key West,East,8/1/1933,0:00,2.042,1.691,1.34,0.671,0.67,0.001,-0.229,-0.76,0
Key West,East,9/1/1933,0:00,2.54,1.789,1.481,0.802,0.802,0.132,-0.068,-0.56,0
Key West,East,10/1/1933,0:00,2.941,2.012,1.779,1.101,1.1,0.431,0.211,-0.458,0
Key West,East,11/1/1933,0:00,2.642,1.76,1.412,0.771,0.772,0.132,-0.15,-0.859,0
Key West,East,12/1/1933,0:00,1.94,1.271,0.891,0.231,0.231,-0.429,-0.76,-1.361,0
Key West,East,1/1/1934,0:00,1.842,1.231,0.861,0.201,0.201,-0.448,-0.721,-1.16,0
Key West,East,2/1/1934,0:00,1.241,0.93,0.621,-0.019,-0.019,-0.649,-0.849,-1.361,0
Key West,East,3/1/1934,0:00,1.441,0.992,0.729,0.081,0.08,-0.56,-0.78,-1.16,0
Key West,East,4/1/1934,0:00,1.54,1.159,0.87,0.241,0.241,-0.399,-0.698,-1.16,0
Key West,East,5/1/1934,0:00,1.74,1.202,0.851,0.181,0.181,-0.501,-0.819,-1.361,0
Key West,East,6/1/1934,0:00,2.042,1.31,0.939,0.281,0.28,-0.38,-0.688,-1.059,0
Key West,East,7/1/1934,0:00,2.042,1.261,0.91,0.271,0.27,-0.37,-0.59,-1.059,0
Key West,East,8/1/1934,0:00,1.94,1.33,0.982,0.351,0.352,-0.278,-0.478,-0.859,0
Key West,East,9/1/1934,0:00,2.042,1.661,1.349,0.721,0.72,0.08,-0.13,-0.56,0
Key West,East,10/1/1934,0:00,2.442,1.74,1.471,0.841,0.841,0.211,-0.009,-0.56,0
Key West,East,11/1/1934,0:00,1.94,1.55,1.251,0.601,0.601,-0.038,-0.278,-0.76,0
Key West,East,12/1/1934,0:00,2.042,1.422,1.071,0.451,0.451,-0.17,-0.429,-0.96,0
Key West,East,1/1/1935,0:00,2.14,1.461,1.09,0.441,0.441,-0.219,-0.488,-0.859,0
Key West,East,2/1/1935,0:00,2.242,1.149,0.831,0.161,0.162,-0.511,-0.729,-1.259,0
Key West,East,3/1/1935,0:00,1.641,1.182,0.88,0.251,0.25,-0.38,-0.619,-1.259,0
Key West,East,4/1/1935,0:00,1.74,1.32,1.061,0.421,0.421,-0.229,-0.521,-1.16,0
Key West,East,5/1/1935,0:00,1.74,1.271,0.92,0.261,0.26,-0.389,-0.698,-1.059,0
Key West,East,6/1/1935,0:00,1.74,1.32,0.959,0.321,0.319,-0.33,-0.609,-1.259,0
Key West,East,7/1/1935,0:00,1.94,1.402,1.051,0.401,0.401,-0.238,-0.468,-1.059,0
Key West,East,8/1/1935,0:00,2.042,1.52,1.222,0.582,0.582,-0.068,-0.238,-0.658,0
Key West,East,9/1/1935,0:00,2.042,1.481,1.182,0.539,0.539,-0.101,-0.301,-0.96,0
Key West,East,10/1/1935,0:00,2.242,1.891,1.612,0.981,0.982,0.352,0.109,-0.458,0
Key West,East,11/1/1935,0:00,2.242,1.74,1.402,0.782,0.782,0.162,-0.12,-0.658,0
Key West,East,12/1/1935,0:00,2.042,1.382,1.021,0.381,0.382,-0.258,-0.54,-1.16,0
Key West,East,1/1/1936,0:00,1.54,1.241,0.91,0.28,0.27,-0.37,-0.619,-1.16,0
Key West,East,2/1/1936,0:00,1.641,1.281,0.972,0.342,0.319,-0.33,-0.56,-0.96,0
Key West,East,3/1/1936,0:00,1.441,1.09,0.802,0.162,0.142,-0.511,-0.75,-1.459,0
Key West,East,4/1/1936,0:00,1.94,1.12,0.851,0.191,0.191,-0.468,-0.74,-1.259,0
Key West,East,5/1/1936,0:00,2.042,1.569,1.281,0.641,0.621,-0.038,-0.311,-0.96,0
Key West,East,6/1/1936,0:00,2.242,1.681,1.32,0.66,0.651,-0.019,-0.278,-0.76,0
Key West,East,7/1/1936,0:00,1.842,1.481,1.139,0.519,0.49,-0.16,-0.389,-0.76,0
Key West,East,8/1/1936,0:00,1.94,1.51,1.202,0.552,0.529,-0.14,-0.33,-0.658,0
Key West,East,9/1/1936,0:00,2.14,1.73,1.451,0.821,0.792,0.132,-0.038,-0.458,0
Key West,East,10/1/1936,0:00,2.442,1.94,1.661,1.012,1.002,0.329,0.109,-0.56,0
Key West,East,11/1/1936,0:00,2.54,1.701,1.382,0.739,0.72,0.07,-0.189,-1.059,0
Key West,East,12/1/1936,0:00,2.242,1.671,1.32,0.67,0.651,-0.019,-0.291,-0.658,0
Key West,East,1/1/1937,0:00,1.94,1.441,1.139,0.48,0.46,-0.209,-0.429,-0.859,0
Key West,East,2/1/1937,0:00,2.14,1.579,1.3,0.631,0.621,-0.048,-0.229,-0.56,0
Key West,East,3/1/1937,0:00,1.54,1.159,0.91,0.26,0.26,-0.38,-0.599,-0.96,0
Key West,East,4/1/1937,0:00,1.74,1.3,1.051,0.411,0.421,-0.219,-0.478,-1.16,0
Key West,East,5/1/1937,0:00,2.242,1.569,1.29,0.651,0.641,-0.009,-0.291,-0.658,0
Key West,East,6/1/1937,0:00,1.94,1.33,1.021,0.391,0.362,-0.291,-0.511,-0.96,0
Key West,East,7/1/1937,0:00,2.042,1.52,1.202,0.611,0.582,-0.038,-0.238,-0.76,0
Key West,East,8/1/1937,0:00,2.14,1.74,1.441,0.802,0.772,0.099,-0.068,-0.458,0
Key West,East,9/1/1937,0:00,2.14,1.769,1.51,0.88,0.841,0.162,0.001,-0.458,0
Key West,East,10/1/1937,0:00,2.54,1.871,1.661,1.012,0.992,0.319,0.142,-0.258,0
Key West,East,11/1/1937,0:00,2.14,1.641,1.34,0.729,0.71,0.08,-0.15,-1.059,0
Key West,East,12/1/1937,0:00,2.14,1.412,1.08,0.441,0.421,-0.238,-0.501,-1.16,0
Key West,East,1/1/1938,0:00,1.641,1.231,0.92,0.28,0.25,-0.419,-0.649,-1.059,0
Key West,East,2/1/1938,0:00,1.641,1.182,0.89,0.26,0.231,-0.429,-0.59,-0.859,0
Key West,East,3/1/1938,0:00,1.34,1.08,0.861,0.191,0.181,-0.511,-0.688,-0.96,0
Key West,East,4/1/1938,0:00,1.641,1.241,1.002,0.352,0.342,-0.311,-0.57,-1.16,0
Key West,East,5/1/1938,0:00,1.94,1.382,1.09,0.431,0.401,-0.278,-0.57,-1.059,0
Key West,East,6/1/1938,0:00,1.94,1.369,1.061,0.421,0.391,-0.278,-0.521,-1.059,0
Key West,East,7/1/1938,0:00,1.842,1.29,0.992,0.342,0.3,-0.38,-0.55,-0.859,0
Key West,East,8/1/1938,0:00,2.242,1.53,1.251,0.631,0.601,-0.058,-0.209,-0.56,0
Key West,East,9/1/1938,0:00,1.842,1.51,1.261,0.631,0.601,-0.058,-0.229,-0.859,0
Key West,East,10/1/1938,0:00,2.242,1.641,1.422,0.841,0.821,0.211,0.011,-0.36,0
Key West,East,11/1/1938,0:00,2.442,1.74,1.51,0.851,0.861,0.221,-0.009,-0.56,0
Key West,East,12/1/1938,0:00,2.14,1.422,1.11,0.46,0.46,-0.189,-0.439,-1.059,0
Key West,East,1/1/1939,0:00,1.842,1.281,0.959,0.3,0.3,-0.35,-0.57,-1.059,0
Key West,East,2/1/1939,0:00,1.842,1.172,0.91,0.26,0.26,-0.399,-0.56,-0.859,0
Key West,East,3/1/1939,0:00,1.441,1.159,0.93,0.29,0.27,-0.389,-0.59,-1.16,0
Key West,East,4/1/1939,0:00,1.54,1.202,1.012,0.329,0.342,-0.33,-0.55,-1.16,0
Key West,East,5/1/1939,0:00,1.842,1.349,1.071,0.441,0.421,-0.238,-0.521,-0.859,0
Key West,East,6/1/1939,0:00,1.842,1.392,1.08,0.411,0.401,-0.268,-0.511,-0.96,0
Key West,East,7/1/1939,0:00,1.74,1.359,1.051,0.421,0.421,-0.219,-0.429,-0.96,0
Key West,East,8/1/1939,0:00,2.242,1.5,1.241,0.592,0.582,-0.091,-0.229,-0.56,0
Key West,East,9/1/1939,0:00,1.94,1.622,1.422,0.762,0.749,0.08,-0.058,-0.56,0
Key West,East,10/1/1939,0:00,2.34,1.92,1.72,1.071,1.061,0.401,0.201,-0.258,0
Key West,East,11/1/1939,0:00,2.14,1.691,1.422,0.821,0.802,0.181,-0.048,-0.658,0
Key West,East,12/1/1939,0:00,2.042,1.359,1.061,0.391,0.382,-0.291,-0.53,-1.059,0
Key West,East,1/1/1940,0:00,1.54,1.12,0.831,0.132,0.119,-0.58,-0.78,-1.361,0
Key West,East,2/1/1940,0:00,1.54,1.051,0.772,0.07,0.06,-0.639,-0.819,-1.259,0
Key West,East,3/1/1940,0:00,1.54,1.012,0.792,0.119,0.119,-0.55,-0.75,-1.16,0
Key West,East,4/1/1940,0:00,1.441,0.959,0.762,0.09,0.08,-0.59,-0.819,-1.259,0
Key West,East,5/1/1940,0:00,1.641,1.212,0.982,0.329,0.342,-0.301,-0.56,-1.16,0
Key West,East,6/1/1940,0:00,1.842,1.241,0.959,0.309,0.3,-0.36,-0.629,-1.059,0
Key West,East,7/1/1940,0:00,1.74,1.29,0.992,0.382,0.342,-0.301,-0.488,-0.96,0
Key West,East,8/1/1940,0:00,2.14,1.602,1.32,0.69,0.66,0.011,-0.15,-0.458,0
Key West,East,9/1/1940,0:00,2.042,1.72,1.5,0.861,0.841,0.172,0.05,-0.258,0
Key West,East,10/1/1940,0:00,2.34,1.842,1.641,0.959,0.949,0.26,0.09,-0.56,0
Key West,East,11/1/1940,0:00,2.042,1.441,1.172,0.519,0.5,-0.16,-0.399,-1.059,0
Key West,East,12/1/1940,0:00,2.34,1.349,1.09,0.441,0.441,-0.219,-0.439,-0.96,0
Key West,East,1/1/1941,0:00,2.242,1.382,1.11,0.451,0.451,-0.219,-0.419,-0.76,0
Key West,East,2/1/1941,0:00,1.74,1.29,1.041,0.411,0.391,-0.258,-0.429,-0.859,0
Key West,East,3/1/1941,0:00,1.34,0.939,0.739,0.109,0.09,-0.56,-0.731,-1.259,0
Key West,East,4/1/1941,0:00,1.641,1.182,0.972,0.342,0.329,-0.32,-0.57,-1.059,0
Key West,East,5/1/1941,0:00,1.94,1.34,1.09,0.451,0.451,-0.189,-0.458,-0.96,0
Key West,East,6/1/1941,0:00,1.74,1.261,0.972,0.3,0.309,-0.35,-0.58,-1.059,0
Key West,East,7/1/1941,0:00,1.641,1.159,0.89,0.27,0.26,-0.37,-0.55,-0.96,0
Key West,East,8/1/1941,0:00,1.74,1.34,1.051,0.431,0.411,-0.238,-0.419,-0.96,0
Key West,East,9/1/1941,0:00,2.14,1.71,1.491,0.851,0.841,0.191,0.04,-0.36,0
Key West,East,10/1/1941,0:00,1.842,1.51,1.32,0.67,0.67,0.011,-0.16,-0.859,0
Key West,East,11/1/1941,0:00,2.14,1.579,1.33,0.67,0.67,0.011,-0.209,-0.859,0
Key West,East,12/1/1941,0:00,1.94,1.412,1.11,0.46,0.47,-0.179,-0.409,-1.259,0
Key West,East,1/1/1942,0:00,1.842,1.241,0.93,0.319,0.3,-0.34,-0.55,-1.16,0
Key West,East,2/1/1942,0:00,1.641,1.231,0.972,0.352,0.329,-0.311,-0.439,-0.96,0
Key West,East,3/1/1942,0:00,1.74,1.071,0.861,0.221,0.221,-0.429,-0.599,-1.059,0
Key West,East,4/1/1942,0:00,1.74,1.29,1.11,0.47,0.46,-0.189,-0.409,-1.059,0
Key West,East,5/1/1942,0:00,1.94,1.359,1.11,0.46,0.451,-0.209,-0.511,-0.859,0
Key West,East,6/1/1942,0:00,2.042,1.5,1.222,0.592,0.572,-0.078,-0.35,-0.859,0
Key West,East,7/1/1942,0:00,1.94,1.569,1.3,0.67,0.651,0.001,-0.189,-0.76,0
Key West,East,8/1/1942,0:00,2.042,1.491,1.251,0.631,0.621,-0.009,-0.16,-0.458,0
Key West,East,9/1/1942,0:00,2.14,1.71,1.51,0.88,0.87,0.231,0.08,-0.16,0
Key West,East,10/1/1942,0:00,2.442,1.999,1.802,1.159,1.159,0.51,0.329,-0.16,0
Key West,East,11/1/1942,0:00,2.642,1.891,1.641,1.012,0.992,0.342,0.109,-0.36,0
Key West,East,12/1/1942,0:00,1.842,1.359,1.09,0.441,0.431,-0.229,-0.439,-1.059,0
Key West,East,1/1/1943,0:00,1.94,1.222,0.9,0.25,0.241,-0.429,-0.639,-1.16,0
Key West,East,2/1/1943,0:00,2.14,1.182,0.92,0.241,0.221,-0.468,-0.649,-1.059,0
Key West,East,3/1/1943,0:00,2.042,1.392,1.149,0.49,0.48,-0.189,-0.399,-1.059,0
Key West,East,4/1/1943,0:00,1.94,1.422,1.222,0.562,0.562,-0.101,-0.34,-0.96,0
Key West,East,5/1/1943,0:00,1.94,1.422,1.212,0.552,0.539,-0.12,-0.38,-0.76,0
Key West,East,6/1/1943,0:00,2.14,1.491,1.202,0.572,0.552,-0.101,-0.36,-0.96,0
Key West,East,7/1/1943,0:00,1.94,1.29,0.992,0.362,0.342,-0.301,-0.521,-0.96,0
Key West,East,8/1/1943,0:00,2.242,1.54,1.271,0.641,0.631,-0.009,-0.199,-0.658,0
Key West,East,9/1/1943,0:00,2.34,1.93,1.71,1.071,1.061,0.411,0.25,-0.16,0
Key West,East,10/1/1943,0:00,2.54,2.032,1.812,1.159,1.139,0.48,0.28,-0.56,0
Key West,East,11/1/1943,0:00,2.242,1.602,1.34,0.69,0.68,0.031,-0.209,-0.658,0
Key West,East,12/1/1943,0:00,1.74,1.441,1.12,0.46,0.451,-0.219,-0.448,-1.16,0
Key West,East,1/1/1944,0:00,1.842,1.222,0.93,0.28,0.27,-0.389,-0.599,-1.059,0
Key West,East,2/1/1944,0:00,1.641,1.13,0.851,0.201,0.181,-0.478,-0.688,-1.059,0
Key West,East,3/1/1944,0:00,1.641,1.241,1.021,0.382,0.372,-0.278,-0.501,-0.859,0
Key West,East,4/1/1944,0:00,1.74,1.29,1.1,0.451,0.451,-0.199,-0.458,-0.859,0
Key West,East,5/1/1944,0:00,1.94,1.369,1.149,0.519,0.519,-0.111,-0.389,-0.76,0
Key West,East,6/1/1944,0:00,1.94,1.51,1.222,0.601,0.582,-0.058,-0.33,-0.76,0
Key West,East,7/1/1944,0:00,1.94,1.5,1.202,0.582,0.562,-0.078,-0.311,-0.76,0
